living_area_sqm,asking_price_sek,typology
77.0,5350000.0,APARTMENT
41.5,1495000.0,APARTMENT
45.0,795000.0,APARTMENT
167.0,2225000.0,HOUSE
32.5,500000.0,APARTMENT
220.0,6495000.0,HOUSE
77.0,3400000.0,APARTMENT
57.5,2045000.0,APARTMENT
57.0,1495000.0,APARTMENT
48.0,2595000.0,APARTMENT
172.0,3695000.0,HOUSE
70.1,1995000.0,APARTMENT
239.0,1250000.0,HOUSE
117.0,2299500.0,ROW_HOUSE
118.0,3100000.0,ROW_HOUSE
208.0,4350000.0,HOUSE
63.0,5195000.0,APARTMENT
58.5,4495000.0,APARTMENT
25.5,2695000.0,APARTMENT
58.0,1795000.0,APARTMENT
166.0,2595000.0,HOUSE
85.0,950000.0,APARTMENT
69.0,1795000.0,APARTMENT
40.0,1300000.0,APARTMENT
190.0,1290000.0,HOUSE
88.0,3795000.0,APARTMENT
109.0,3495000.0,ROW_HOUSE
75.0,2195000.0,APARTMENT
79.0,2495000.0,APARTMENT
155.0,2500000.0,HOUSE
64.0,4350000.0,APARTMENT
65.0,395000.0,APARTMENT
49.0,1850000.0,APARTMENT
50.0,450000.0,APARTMENT
50.0,1425000.0,APARTMENT
64.0,1795000.0,APARTMENT
126.0,4375000.0,APARTMENT
70.0,1250000.0,APARTMENT
67.0,3495000.0,APARTMENT
100.0,4695000.0,APARTMENT
89.0,2887000.0,APARTMENT
58.5,495000.0,APARTMENT
78.7,3495000.0,APARTMENT
115.0,1695000.0,APARTMENT
75.0,2695000.0,APARTMENT
56.0,2490000.0,APARTMENT
59.0,1490000.0,APARTMENT
56.0,1595000.0,APARTMENT
214.0,6775000.0,HOUSE
149.0,1990000.0,APARTMENT
104.5,4790000.0,APARTMENT
44.0,1395000.0,APARTMENT
115.5,6885000.0,APARTMENT
45.0,2395000.0,APARTMENT
232.0,3250000.0,HOUSE
43.0,895000.0,APARTMENT
84.0,1575000.0,APARTMENT
90.0,1990000.0,APARTMENT
50.0,2575000.0,APARTMENT
254.0,1995000.0,HOUSE
53.0,2895000.0,APARTMENT
82.0,3975000.0,APARTMENT
64.0,995000.0,APARTMENT
140.0,675000.0,HOUSE
152.0,2750000.0,HOUSE
143.0,3000000.0,HOUSE
253.0,3995000.0,HOUSE
288.0,6950000.0,HOUSE
60.0,1875000.0,APARTMENT
117.0,3695000.0,HOUSE
76.5,1150000.0,APARTMENT
78.5,1995000.0,APARTMENT
112.5,2125000.0,ROW_HOUSE
38.0,2495000.0,APARTMENT
69.0,2395000.0,APARTMENT
198.0,6300000.0,HOUSE
61.0,1875000.0,HOUSE
122.0,9700000.0,APARTMENT
77.0,995000.0,ROW_HOUSE
31.0,1295000.0,APARTMENT
137.0,3995000.0,HOUSE
254.0,975000.0,HOUSE
69.5,2395000.0,APARTMENT
342.0,7845000.0,HOUSE
73.8,995000.0,APARTMENT
63.5,3395000.0,APARTMENT
79.0,3950000.0,APARTMENT
86.0,4995000.0,APARTMENT
44.0,1975000.0,APARTMENT
159.0,1575000.0,HOUSE
205.0,6895000.0,APARTMENT
100.1,2995000.0,APARTMENT
51.5,3250000.0,APARTMENT
86.5,4995000.0,APARTMENT
258.0,3995000.0,HOUSE
98.0,1795000.0,APARTMENT
125.0,4200000.0,HOUSE
64.8,1695000.0,APARTMENT
79.0,1250000.0,HOUSE
54.0,1850000.0,APARTMENT
23.0,1625000.0,APARTMENT
48.0,3995000.0,APARTMENT
83.5,5995000.0,APARTMENT
29.4,1500000.0,APARTMENT
54.0,2300000.0,APARTMENT
66.3,1795000.0,APARTMENT
77.0,2675000.0,APARTMENT
39.0,1350000.0,APARTMENT
118.0,6395000.0,ROW_HOUSE
101.0,4795000.0,APARTMENT
40.0,495000.0,APARTMENT
107.0,1450000.0,APARTMENT
71.3,625000.0,APARTMENT
36.0,795000.0,APARTMENT
77.0,2050000.0,APARTMENT
101.5,1850000.0,APARTMENT
195.0,995000.0,HOUSE
66.0,2350000.0,APARTMENT
53.0,1195000.0,APARTMENT
222.0,1050000.0,HOUSE
59.0,3695000.0,APARTMENT
224.0,1750000.0,HOUSE
335.0,2775000.0,HOUSE
36.0,2750000.0,APARTMENT
62.0,1700000.0,APARTMENT
64.0,1590000.0,APARTMENT
28.5,1750000.0,APARTMENT
81.0,2095000.0,APARTMENT
115.0,2750000.0,ROW_HOUSE
189.0,4490000.0,HOUSE
41.0,2395000.0,APARTMENT
112.0,2395000.0,HOUSE
53.0,5275000.0,APARTMENT
66.0,1795000.0,APARTMENT
79.0,3695000.0,APARTMENT
196.0,3795000.0,HOUSE
65.5,295000.0,APARTMENT
226.0,7495000.0,HOUSE
177.0,6195000.0,HOUSE
58.8,1495000.0,APARTMENT
68.0,1980000.0,APARTMENT
111.0,180000.0,APARTMENT
78.0,2495000.0,APARTMENT
76.5,1795000.0,APARTMENT
55.0,2095000.0,APARTMENT
94.0,6795000.0,APARTMENT
279.0,1350000.0,HOUSE
78.0,1895000.0,APARTMENT
146.0,5500000.0,HOUSE
57.0,1725000.0,APARTMENT
102.0,2295000.0,APARTMENT
54.0,1945000.0,APARTMENT
87.0,3995000.0,APARTMENT
58.0,1895000.0,APARTMENT
44.5,2695000.0,APARTMENT
241.0,2495000.0,HOUSE
76.0,2675000.0,APARTMENT
67.0,1795000.0,APARTMENT
71.0,690000.0,APARTMENT
63.1,2095000.0,APARTMENT
55.0,695000.0,APARTMENT
75.0,275000.0,APARTMENT
128.5,2995000.0,APARTMENT
94.0,5450000.0,APARTMENT
109.0,2895000.0,APARTMENT
89.6,3100000.0,APARTMENT
96.0,2995000.0,APARTMENT
88.0,1495000.0,HOUSE
142.0,2995000.0,HOUSE
65.0,3895000.0,APARTMENT
195.0,3895000.0,APARTMENT
245.0,4500000.0,HOUSE
252.0,3450000.0,HOUSE
96.0,1295000.0,APARTMENT
75.0,2995000.0,APARTMENT
60.0,1550000.0,APARTMENT
75.0,1150000.0,APARTMENT
155.0,1495000.0,HOUSE
83.0,695000.0,HOUSE
35.0,1845000.0,APARTMENT
79.0,2390000.0,APARTMENT
71.0,2995000.0,APARTMENT
84.5,2795000.0,APARTMENT
75.0,4250000.0,APARTMENT
80.8,2450000.0,APARTMENT
78.4,1995000.0,APARTMENT
34.0,300000.0,APARTMENT
65.0,1595000.0,APARTMENT
189.0,7000000.0,HOUSE
59.0,3495000.0,APARTMENT
170.0,1975000.0,HOUSE
56.0,2195000.0,APARTMENT
88.5,3450000.0,APARTMENT
72.0,3250000.0,APARTMENT
206.0,3900000.0,ROW_HOUSE
65.5,5895000.0,APARTMENT
49.0,1400000.0,APARTMENT
21.0,1195000.0,APARTMENT
146.0,1995000.0,HOUSE
45.0,1995000.0,APARTMENT
37.0,450000.0,APARTMENT
108.0,1195000.0,ROW_HOUSE
70.0,1895000.0,APARTMENT
101.7,7495000.0,APARTMENT
251.0,8750000.0,HOUSE
70.0,5995000.0,APARTMENT
59.5,240000.0,APARTMENT
29.0,3350000.0,APARTMENT
205.0,3195000.0,HOUSE
106.0,2600000.0,ROW_HOUSE
30.0,2000000.0,APARTMENT
67.0,2495000.0,APARTMENT
43.5,1795000.0,APARTMENT
63.0,2695000.0,APARTMENT
75.0,2495000.0,APARTMENT
73.5,2995000.0,APARTMENT
204.0,6450000.0,HOUSE
30.0,1295000.0,APARTMENT
83.0,4380000.0,APARTMENT
100.0,5950000.0,APARTMENT
36.0,1395000.0,APARTMENT
54.0,2250000.0,APARTMENT
77.0,7695000.0,APARTMENT
65.0,7450000.0,APARTMENT
218.0,2775000.0,HOUSE
69.0,2995000.0,APARTMENT
72.0,2095000.0,APARTMENT
58.3,1590000.0,APARTMENT
174.0,1395000.0,HOUSE
70.0,2495000.0,APARTMENT
65.5,1995000.0,APARTMENT
84.0,5895000.0,APARTMENT
76.5,2095000.0,APARTMENT
59.0,1145000.0,APARTMENT
185.0,6495000.0,HOUSE
165.0,1195000.0,HOUSE
83.9,3295000.0,APARTMENT
87.0,4995000.0,APARTMENT
51.0,1350000.0,APARTMENT
58.0,495000.0,APARTMENT
76.0,3095000.0,APARTMENT
96.0,1950000.0,APARTMENT
146.0,8895000.0,APARTMENT
88.0,7195000.0,APARTMENT
41.0,1750000.0,APARTMENT
58.5,2195000.0,APARTMENT
63.0,1750000.0,APARTMENT
241.0,1295000.0,HOUSE
71.0,1295000.0,APARTMENT
55.0,1545000.0,APARTMENT
194.0,4475000.0,HOUSE
58.5,1095000.0,APARTMENT
118.0,2850000.0,HOUSE
99.0,2995000.0,APARTMENT
173.0,2195000.0,HOUSE
33.0,1475000.0,APARTMENT
116.0,6807500.0,APARTMENT
83.0,2895000.0,APARTMENT
82.0,1850000.0,APARTMENT
180.0,5950000.0,HOUSE
80.0,4995000.0,APARTMENT
102.0,6395000.0,APARTMENT
88.0,3895000.0,APARTMENT
148.0,4495000.0,HOUSE
132.0,4350000.0,APARTMENT
40.5,150000.0,APARTMENT
147.0,4595000.0,HOUSE
37.0,3495000.0,APARTMENT
84.5,5295000.0,APARTMENT
110.0,2450000.0,ROW_HOUSE
33.5,650000.0,APARTMENT
61.3,3350000.0,APARTMENT
100.0,2800000.0,HOUSE
27.0,295000.0,APARTMENT
32.0,950000.0,APARTMENT
194.0,1750000.0,HOUSE
190.0,1795000.0,HOUSE
94.5,5375000.0,APARTMENT
67.0,2195000.0,APARTMENT
55.5,995000.0,APARTMENT
90.5,1895000.0,APARTMENT
50.0,1895000.0,APARTMENT
83.8,2050000.0,APARTMENT
85.0,3575000.0,APARTMENT
105.0,2295000.0,APARTMENT
88.0,875000.0,APARTMENT
112.3,2650000.0,ROW_HOUSE
254.0,7700000.0,HOUSE
182.0,2495000.0,HOUSE
52.0,2195000.0,APARTMENT
149.0,1995000.0,HOUSE
47.0,995000.0,APARTMENT
66.0,3295000.0,APARTMENT
108.0,2495000.0,ROW_HOUSE
43.0,4295000.0,APARTMENT
76.0,3195000.0,APARTMENT
22.5,1295000.0,APARTMENT
179.0,4000000.0,HOUSE
57.0,1495000.0,APARTMENT
145.0,4750000.0,HOUSE
32.0,1795000.0,APARTMENT
205.0,2295000.0,HOUSE
55.0,1175000.0,APARTMENT
66.5,2395000.0,APARTMENT
75.0,1695000.0,APARTMENT
83.0,3195000.0,APARTMENT
67.5,2350000.0,APARTMENT
60.0,575000.0,APARTMENT
51.4,1395000.0,APARTMENT
84.5,1290000.0,APARTMENT
38.5,3850000.0,APARTMENT
78.0,2695000.0,APARTMENT
68.0,1395000.0,APARTMENT
54.0,175000.0,APARTMENT
43.0,4495000.0,APARTMENT
145.0,5595000.0,HOUSE
62.0,1495000.0,APARTMENT
70.0,3895000.0,APARTMENT
137.0,3495000.0,APARTMENT
207.0,4495000.0,HOUSE
82.1,1749500.0,APARTMENT
90.0,2295000.0,APARTMENT
144.0,1545000.0,APARTMENT
45.0,1750000.0,APARTMENT
263.0,2495000.0,HOUSE
91.5,3895000.0,APARTMENT
142.0,6475000.0,HOUSE
88.0,3895000.0,APARTMENT
47.0,1300000.0,APARTMENT
90.0,2095000.0,APARTMENT
207.0,6995000.0,HOUSE
73.2,1990000.0,APARTMENT
91.0,3795000.0,APARTMENT
47.0,1695000.0,APARTMENT
178.0,815000.0,HOUSE
30.0,1645000.0,APARTMENT
257.0,2700000.0,HOUSE
60.0,1995000.0,HOUSE
72.0,1095000.0,APARTMENT
115.0,1095000.0,ROW_HOUSE
56.4,1695000.0,APARTMENT
84.0,4295000.0,ROW_HOUSE
62.0,3395000.0,APARTMENT
198.0,4795000.0,HOUSE
106.0,1995000.0,ROW_HOUSE
72.0,6295000.0,APARTMENT
29.5,350000.0,APARTMENT
138.0,4495000.0,HOUSE
53.0,1295000.0,APARTMENT
67.5,2299000.0,APARTMENT
78.0,1350000.0,APARTMENT
43.0,2695000.0,APARTMENT
120.0,2995000.0,ROW_HOUSE
39.0,595000.0,APARTMENT
82.4,4650000.0,APARTMENT
38.0,1845000.0,APARTMENT
90.0,850000.0,HOUSE
87.0,895000.0,APARTMENT
102.0,9950000.0,APARTMENT
67.0,1995000.0,APARTMENT
65.0,1750000.0,APARTMENT
95.0,2390000.0,APARTMENT
232.0,2595000.0,HOUSE
370.0,6990000.0,HOUSE
66.0,1475000.0,APARTMENT
82.0,2695000.0,APARTMENT
54.0,2195000.0,APARTMENT
112.0,2095000.0,APARTMENT
182.0,1950000.0,HOUSE
54.0,2950000.0,APARTMENT
152.0,1795000.0,HOUSE
109.0,1695000.0,HOUSE
123.0,4695000.0,ROW_HOUSE
59.0,2295000.0,APARTMENT
20.0,1695000.0,APARTMENT
175.0,5950000.0,HOUSE
81.0,2995000.0,APARTMENT
148.0,1595000.0,ROW_HOUSE
70.0,2795000.0,APARTMENT
54.0,1395000.0,APARTMENT
77.0,2500000.0,APARTMENT
129.0,5795000.0,HOUSE
63.5,1795000.0,APARTMENT
40.5,3990000.0,APARTMENT
110.0,1795000.0,HOUSE
28.0,695000.0,APARTMENT
72.0,1695000.0,APARTMENT
156.0,2795000.0,HOUSE
206.0,3695000.0,HOUSE
77.0,1995000.0,APARTMENT
61.5,3395000.0,APARTMENT
45.0,1795000.0,APARTMENT
113.0,4295000.0,APARTMENT
168.0,4395000.0,HOUSE
163.0,2750000.0,HOUSE
216.0,2295000.0,HOUSE
222.0,3790000.0,HOUSE
92.0,3295000.0,ROW_HOUSE
45.0,4195000.0,APARTMENT
82.3,2200000.0,APARTMENT
69.0,650000.0,APARTMENT
64.0,1995000.0,APARTMENT
85.0,4500000.0,ROW_HOUSE
44.0,1795000.0,APARTMENT
48.2,2795000.0,APARTMENT
167.0,4500000.0,HOUSE
86.0,3295000.0,APARTMENT
110.0,2395000.0,APARTMENT
134.0,3795000.0,ROW_HOUSE
205.0,6595000.0,HOUSE
63.0,1650000.0,APARTMENT
95.0,5995000.0,APARTMENT
58.0,1995000.0,APARTMENT
90.0,4995000.0,APARTMENT
110.0,1995000.0,HOUSE
80.5,4995000.0,APARTMENT
139.0,1615600.0,APARTMENT
88.0,2250000.0,APARTMENT
121.0,2600000.0,HOUSE
60.0,2995000.0,APARTMENT
72.0,2100000.0,APARTMENT
103.0,3395000.0,APARTMENT
62.0,2250000.0,APARTMENT
178.0,4490000.0,HOUSE
190.0,8995000.0,HOUSE
105.0,2375000.0,APARTMENT
78.0,7695000.0,APARTMENT
71.0,2495000.0,APARTMENT
70.2,2195000.0,APARTMENT
185.0,6850000.0,APARTMENT
41.0,2995000.0,APARTMENT
37.0,1095000.0,APARTMENT
94.0,3095000.0,APARTMENT
65.0,3850000.0,APARTMENT
153.0,6995000.0,HOUSE
246.0,1495000.0,HOUSE
36.5,1295000.0,APARTMENT
76.5,3290000.0,APARTMENT
66.5,3495000.0,APARTMENT
59.0,2050000.0,APARTMENT
155.0,6995000.0,HOUSE
74.9,1995000.0,APARTMENT
41.0,3500000.0,APARTMENT
204.0,1475000.0,HOUSE
99.0,2695000.0,APARTMENT
137.0,4995000.0,ROW_HOUSE
156.0,1900000.0,HOUSE
21.0,1095000.0,APARTMENT
31.0,995000.0,APARTMENT
86.5,3395000.0,APARTMENT
78.0,1695000.0,APARTMENT
74.0,3795000.0,APARTMENT
79.0,1995000.0,APARTMENT
44.0,4750000.0,APARTMENT
132.0,3490000.0,ROW_HOUSE
76.0,4490000.0,APARTMENT
58.5,1895000.0,APARTMENT
116.0,3395000.0,HOUSE
35.0,2126500.0,HOUSE
75.0,1850000.0,APARTMENT
77.5,4095000.0,APARTMENT
129.0,4650000.0,HOUSE
98.0,1750000.0,APARTMENT
280.0,3495000.0,HOUSE
173.0,4800000.0,HOUSE
235.0,1995000.0,HOUSE
55.0,2095000.0,APARTMENT
118.0,2195000.0,APARTMENT
27.0,1150000.0,APARTMENT
35.0,3895000.0,APARTMENT
52.0,650000.0,APARTMENT
38.0,1350000.0,APARTMENT
54.8,1890000.0,APARTMENT
34.5,2195000.0,APARTMENT
68.0,2995000.0,HOUSE
47.0,1995000.0,APARTMENT
46.0,1450000.0,APARTMENT
77.0,1395000.0,APARTMENT
175.0,2850000.0,HOUSE
53.5,1195000.0,APARTMENT
81.0,4895000.0,APARTMENT
230.0,995000.0,HOUSE
45.0,2995000.0,APARTMENT
35.5,1360000.0,APARTMENT
164.0,3995000.0,HOUSE
58.0,960000.0,APARTMENT
65.0,2490000.0,APARTMENT
33.5,195000.0,APARTMENT
76.0,5095000.0,APARTMENT
36.0,325000.0,APARTMENT
63.0,3695000.0,APARTMENT
46.0,1595000.0,APARTMENT
63.0,2295000.0,APARTMENT
55.0,1250000.0,APARTMENT
37.0,1995000.0,APARTMENT
264.0,6595000.0,HOUSE
171.0,4050000.0,APARTMENT
21.0,1450000.0,APARTMENT
46.0,1050000.0,APARTMENT
182.0,1975000.0,HOUSE
53.0,3455000.0,APARTMENT
115.0,2495000.0,APARTMENT
124.0,2495000.0,HOUSE
59.5,630000.0,APARTMENT
70.0,5695000.0,APARTMENT
36.0,2495000.0,APARTMENT
100.0,1975000.0,HOUSE
109.0,4995000.0,APARTMENT
63.0,1895000.0,APARTMENT
49.0,1395000.0,APARTMENT
67.3,1550000.0,APARTMENT
63.5,1395000.0,APARTMENT
84.0,1445000.0,APARTMENT
201.0,2995000.0,HOUSE
228.0,2690000.0,HOUSE
44.0,2750000.0,APARTMENT
41.0,895000.0,APARTMENT
200.0,2900000.0,HOUSE
86.0,2995000.0,APARTMENT
231.0,2590000.0,HOUSE
76.0,3595000.0,APARTMENT
68.0,1995000.0,APARTMENT
53.0,3285000.0,APARTMENT
37.0,895000.0,APARTMENT
118.9,3550000.0,APARTMENT
61.5,1895000.0,APARTMENT
70.8,3980000.0,APARTMENT
91.5,595000.0,APARTMENT
81.0,2950000.0,APARTMENT
73.0,365000.0,APARTMENT
91.0,3600000.0,APARTMENT
77.0,2125000.0,HOUSE
103.0,3475000.0,HOUSE
74.0,3550000.0,APARTMENT
41.5,1495000.0,APARTMENT
54.0,1350000.0,APARTMENT
26.0,1350000.0,APARTMENT
56.6,950000.0,APARTMENT
198.0,2795000.0,HOUSE
26.0,1895000.0,APARTMENT
58.5,1595000.0,APARTMENT
33.5,1490000.0,APARTMENT
33.2,1995000.0,APARTMENT
30.0,3495000.0,APARTMENT
76.0,795000.0,APARTMENT
116.8,1995000.0,APARTMENT
52.0,3350000.0,APARTMENT
58.0,1895000.0,APARTMENT
62.5,1995000.0,APARTMENT
70.5,895000.0,APARTMENT
85.0,2395000.0,APARTMENT
51.0,2750000.0,APARTMENT
240.0,4200000.0,HOUSE
189.0,5950000.0,HOUSE
55.0,3395000.0,APARTMENT
65.5,2995000.0,APARTMENT
152.0,6795000.0,HOUSE
76.0,2795000.0,APARTMENT
44.0,350000.0,APARTMENT
152.0,1550000.0,ROW_HOUSE
60.0,1395000.0,APARTMENT
243.0,6900000.0,HOUSE
110.0,4495000.0,ROW_HOUSE
123.5,4395000.0,ROW_HOUSE
198.0,2700000.0,HOUSE
105.0,5295000.0,APARTMENT
40.0,2195000.0,APARTMENT
164.0,3495000.0,HOUSE
45.0,850000.0,APARTMENT
96.5,2095000.0,APARTMENT
143.0,6998000.0,APARTMENT
83.0,3595000.0,APARTMENT
18.0,1165000.0,APARTMENT
96.5,2395000.0,ROW_HOUSE
176.0,6000000.0,HOUSE
25.0,1495000.0,APARTMENT
31.4,900000.0,APARTMENT
160.0,4695000.0,HOUSE
69.0,2280000.0,APARTMENT
76.3,3995000.0,APARTMENT
107.0,3395000.0,ROW_HOUSE
63.5,1395000.0,APARTMENT
75.5,2295000.0,APARTMENT
68.0,1950000.0,APARTMENT
214.0,7500000.0,HOUSE
38.0,2095000.0,APARTMENT
76.9,1795000.0,APARTMENT
39.0,2995000.0,APARTMENT
79.0,2295000.0,HOUSE
40.0,1395000.0,APARTMENT
86.8,2995000.0,APARTMENT
45.0,4895000.0,APARTMENT
86.0,4795000.0,HOUSE
76.5,1495000.0,APARTMENT
102.0,2995000.0,ROW_HOUSE
104.0,2895000.0,HOUSE
42.0,4495000.0,APARTMENT
46.5,1690000.0,APARTMENT
45.0,3995000.0,APARTMENT
37.5,2195000.0,APARTMENT
60.0,850000.0,APARTMENT
128.0,5795000.0,HOUSE
97.5,7495000.0,APARTMENT
40.0,795000.0,APARTMENT
71.0,1425000.0,APARTMENT
207.0,5875000.0,HOUSE
127.0,3400000.0,HOUSE
175.0,3195000.0,HOUSE
68.0,2100000.0,APARTMENT
109.0,3795000.0,APARTMENT
57.5,1495000.0,APARTMENT
108.2,2195000.0,ROW_HOUSE
72.0,1375000.0,APARTMENT
84.5,2990000.0,APARTMENT
174.0,6990000.0,HOUSE
132.0,3195000.0,ROW_HOUSE
39.0,2495000.0,APARTMENT
42.0,1995000.0,APARTMENT
151.0,2495000.0,HOUSE
103.0,3495000.0,APARTMENT
55.0,1595000.0,APARTMENT
63.0,895000.0,APARTMENT
87.7,5195000.0,APARTMENT
56.0,1000000.0,APARTMENT
43.0,2795000.0,APARTMENT
58.0,1495000.0,APARTMENT
63.0,2595000.0,APARTMENT
73.0,995000.0,APARTMENT
65.0,2195000.0,APARTMENT
65.4,1295000.0,APARTMENT
136.0,4395000.0,HOUSE
57.0,1795000.0,APARTMENT
119.0,5195000.0,ROW_HOUSE
184.0,4750000.0,HOUSE
102.5,1095000.0,APARTMENT
74.0,4395000.0,APARTMENT
75.0,3195000.0,APARTMENT
128.0,2295000.0,HOUSE
154.0,3695000.0,APARTMENT
147.0,1590000.0,HOUSE
75.1,1175000.0,APARTMENT
80.0,3100000.0,ROW_HOUSE
71.0,3495000.0,APARTMENT
52.0,2395000.0,APARTMENT
48.0,4750000.0,APARTMENT
45.0,495000.0,APARTMENT
36.0,1295000.0,APARTMENT
73.0,1750000.0,APARTMENT
71.0,895000.0,APARTMENT
53.0,2675000.0,HOUSE
87.0,2995000.0,APARTMENT
96.0,3875000.0,APARTMENT
88.5,1395000.0,APARTMENT
34.0,3350000.0,APARTMENT
224.0,5900000.0,HOUSE
54.0,2975000.0,APARTMENT
54.5,1745000.0,APARTMENT
58.5,2195000.0,APARTMENT
81.0,4495000.0,APARTMENT
28.4,2895000.0,APARTMENT
220.0,5995000.0,HOUSE
100.0,9300000.0,APARTMENT
74.0,2695000.0,APARTMENT
76.0,1395000.0,APARTMENT
29.5,2350000.0,APARTMENT
34.0,2995000.0,APARTMENT
96.0,3945000.0,ROW_HOUSE
59.0,1895000.0,APARTMENT
53.5,1795000.0,APARTMENT
55.0,1050000.0,APARTMENT
240.0,6200000.0,HOUSE
97.0,4795000.0,APARTMENT
265.0,3695000.0,HOUSE
54.0,2695000.0,APARTMENT
86.0,3895000.0,APARTMENT
98.0,4250000.0,ROW_HOUSE
59.0,2495000.0,APARTMENT
59.5,1995000.0,APARTMENT
135.0,5995000.0,HOUSE
79.5,1150000.0,APARTMENT
162.0,2100000.0,HOUSE
62.0,1550000.0,APARTMENT
132.0,6495000.0,HOUSE
210.0,5850000.0,HOUSE
201.0,3995000.0,HOUSE
107.0,5650000.0,APARTMENT
48.0,1895000.0,APARTMENT
64.5,1395000.0,APARTMENT
53.5,1850000.0,APARTMENT
97.0,3495000.0,APARTMENT
75.0,3595000.0,APARTMENT
140.0,1850000.0,HOUSE
110.0,1625000.0,ROW_HOUSE
243.0,3475000.0,HOUSE
112.0,895000.0,HOUSE
98.0,4250000.0,APARTMENT
222.0,825000.0,HOUSE
148.0,1895000.0,HOUSE
53.0,1750000.0,APARTMENT
139.0,4595000.0,ROW_HOUSE
58.0,3495000.0,APARTMENT
52.0,1395000.0,APARTMENT
60.5,1550000.0,APARTMENT
93.0,1795000.0,APARTMENT
81.5,3695000.0,APARTMENT
54.0,1100000.0,APARTMENT
46.0,2195000.0,APARTMENT
52.0,2395000.0,APARTMENT
90.5,1495000.0,ROW_HOUSE
46.0,1650000.0,APARTMENT
77.0,3695000.0,APARTMENT
68.5,5295000.0,APARTMENT
55.0,1795000.0,APARTMENT
137.0,2695000.0,ROW_HOUSE
70.0,2195000.0,APARTMENT
39.0,1650000.0,APARTMENT
35.0,2995000.0,APARTMENT
80.0,3775000.0,ROW_HOUSE
31.8,1495000.0,APARTMENT
56.0,1795000.0,APARTMENT
198.0,3995000.0,HOUSE
99.0,1200000.0,APARTMENT
130.0,3995000.0,HOUSE
70.0,1695000.0,APARTMENT
105.0,2595000.0,ROW_HOUSE
59.0,580000.0,APARTMENT
39.0,2995000.0,APARTMENT
65.0,2495000.0,APARTMENT
190.0,1650000.0,HOUSE
81.0,2300000.0,APARTMENT
142.0,4000000.0,HOUSE
173.0,2600000.0,HOUSE
37.0,1695000.0,APARTMENT
90.0,6900000.0,APARTMENT
76.0,1995000.0,APARTMENT
85.5,1750000.0,APARTMENT
47.3,1895000.0,APARTMENT
80.0,1695000.0,APARTMENT
174.0,8695000.0,HOUSE
41.0,2095000.0,APARTMENT
72.0,1195000.0,APARTMENT
83.0,3000000.0,APARTMENT
249.0,7395000.0,HOUSE
109.0,1725000.0,ROW_HOUSE
49.0,525000.0,APARTMENT
45.0,1395000.0,APARTMENT
49.5,1350000.0,APARTMENT
76.8,2295000.0,APARTMENT
48.0,1495000.0,APARTMENT
56.0,2750000.0,APARTMENT
54.0,1695000.0,APARTMENT
43.1,850000.0,APARTMENT
56.5,950000.0,APARTMENT
110.0,3795000.0,ROW_HOUSE
73.0,3250000.0,APARTMENT
140.0,1675000.0,HOUSE
57.0,2790000.0,APARTMENT
55.5,1300000.0,APARTMENT
102.0,5400000.0,APARTMENT
63.0,1625000.0,APARTMENT
84.0,1850000.0,APARTMENT
60.0,1995000.0,APARTMENT
90.0,1750000.0,APARTMENT
137.5,7200000.0,ROW_HOUSE
105.0,3495000.0,APARTMENT
70.0,2195000.0,APARTMENT
143.0,2550000.0,HOUSE
44.0,2195000.0,APARTMENT
59.0,1595000.0,APARTMENT
51.5,1395000.0,APARTMENT
54.5,2575000.0,APARTMENT
20.5,675000.0,APARTMENT
200.0,1295000.0,HOUSE
33.0,1895000.0,APARTMENT
55.0,1095000.0,APARTMENT
27.0,1695000.0,APARTMENT
49.5,895000.0,APARTMENT
46.5,3295000.0,APARTMENT
126.9,5928510.0,HOUSE
82.0,8750000.0,APARTMENT
160.0,3995000.0,HOUSE
28.0,950000.0,HOUSE
79.0,3395000.0,APARTMENT
128.0,4995000.0,ROW_HOUSE
138.0,2795000.0,ROW_HOUSE
57.5,1400000.0,APARTMENT
89.0,1995000.0,APARTMENT
162.0,1350000.0,HOUSE
182.0,1650000.0,HOUSE
67.0,1075000.0,APARTMENT
78.0,4295000.0,APARTMENT
43.0,1950000.0,APARTMENT
55.0,1495000.0,APARTMENT
174.0,2995000.0,HOUSE
42.0,1995000.0,APARTMENT
71.5,3395000.0,APARTMENT
219.0,4195000.0,HOUSE
178.0,4190000.0,APARTMENT
53.0,2550000.0,APARTMENT
30.0,3995000.0,APARTMENT
119.0,2095000.0,APARTMENT
72.5,795000.0,APARTMENT
81.0,4295000.0,APARTMENT
15.0,2250000.0,APARTMENT
121.0,3100000.0,ROW_HOUSE
93.0,3195000.0,APARTMENT
42.5,250000.0,APARTMENT
49.5,2395000.0,APARTMENT
82.0,895000.0,APARTMENT
40.0,1195000.0,APARTMENT
72.0,1950000.0,APARTMENT
38.0,3995000.0,APARTMENT
33.0,895000.0,APARTMENT
66.5,2195000.0,APARTMENT
79.0,3495000.0,APARTMENT
97.4,3650000.0,APARTMENT
30.0,3295000.0,APARTMENT
75.0,3695000.0,APARTMENT
70.4,2495000.0,APARTMENT
58.5,1895000.0,APARTMENT
191.0,5350000.0,HOUSE
46.0,1495000.0,APARTMENT
189.0,2695000.0,HOUSE
51.5,1375000.0,APARTMENT
155.0,3295000.0,HOUSE
35.0,2795000.0,APARTMENT
76.0,3895000.0,APARTMENT
60.0,1345000.0,APARTMENT
83.0,2695000.0,APARTMENT
